Armado;Entidad;"Cliente.Destino";"Nombre";"FechaAlta";"FechaFin";PCC;"FechaPCC";"Delivery";ID.Cliente;"Estado";"Observación";Ud.Pedidas;Ud.Preparadas
17427;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"24/07/20";"24/07/20";2024;"24/07/2020                    ";"00006913            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17428;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"24/07/20";"24/07/20";2024;"24/07/2020                    ";"00006914            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17429;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"24/07/20";"24/07/20";2024;"24/07/2020                    ";"00006916            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17430;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"24/07/20";"24/07/20";2024;"24/07/2020                    ";"00006917            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17431;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"24/07/20";"24/07/20";2024;"24/07/2020                    ";"00006915            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17434;12024;"99998002            ";"PROMOCION                          ";"24/07/20";"27/07/20";2035;"27/07/2020                    ";"00001772            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";19;19
17435;12024;"99998002            ";"PROMOCION                          ";"24/07/20";"27/07/20";2035;"27/07/2020                    ";"00001773            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";19;19
17436;11446;"05764001            ";"OSOL S.R.L                         ";"24/07/20";"29/07/20";2070;"05/08/2020                    ";"00001774            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";138;138
17437;11520;"05876001            ";"Pereyra Ricardo Alberto            ";"24/07/20";"29/07/20";2067;"04/08/2020                    ";"00001775            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";190;190
17438;11442;"05760001            ";"Amalfi Martin Horacio              ";"24/07/20";"29/07/20";0;"Pendiente de Entrega          ";"00001776            ";1034;"PRE";"                                                                                                                                                                                                                                                               ";16;16
17441;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006918            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17442;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006919            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17443;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006920            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17444;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006922            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
17445;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006923            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17446;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006924            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17447;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006925            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17448;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006926            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17449;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006927            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17450;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006928            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17451;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006929            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17452;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006930            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17453;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006931            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17454;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006932            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17455;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006933            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17456;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006934            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17457;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006935            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17458;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006936            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17459;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006937            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17460;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006938            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17461;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006939            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17462;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006940            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17463;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006941            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17464;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006942            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17465;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006943            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17466;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006944            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17467;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006945            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17468;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006946            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17469;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006947            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17470;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006948            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17471;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006949            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17472;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006950            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17473;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006951            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17474;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006952            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17475;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006953            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17476;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006954            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
17477;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006955            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17478;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006956            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17479;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006957            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";3;3
17480;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006958            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17481;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006959            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17482;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006960            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17483;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006961            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17484;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006962            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17485;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006963            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17489;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006970            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17490;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006964            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17491;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006971            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17492;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006972            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17493;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006973            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17494;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006974            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17495;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006975            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";4;4
17497;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006976            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17498;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2031;"27/07/2020                    ";"00006977            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17499;12024;"99998002            ";"PROMOCION                          ";"27/07/20";"28/07/20";0;"Pendiente de Entrega          ";"00001770            ";1034;"PRE";"                                                                                                                                                                                                                                                               ";3;3
17500;11325;"05579001            ";"Taffarel Alejandro                 ";"27/07/20";"28/07/20";2067;"04/08/2020                    ";"00001778            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";138;138
17501;11325;"05579001            ";"Taffarel Alejandro                 ";"27/07/20";"29/07/20";2067;"04/08/2020                    ";"00001779            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";242;242
17512;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006979            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17513;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006980            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17514;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006981            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17515;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006982            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17516;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006983            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17517;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006984            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17518;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006985            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
17519;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006986            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17520;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"27/07/20";"27/07/20";2036;"28/07/2020                    ";"00006987            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17524;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006988            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17525;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006989            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17526;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006990            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17527;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006991            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17528;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006992            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17529;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006993            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17530;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006994            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17531;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006995            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17532;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006996            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17533;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006997            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17534;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006998            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17535;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00006999            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17536;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007000            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17537;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007001            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17538;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007002            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17539;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007003            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17540;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007004            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17541;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007005            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17542;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007006            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17543;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007007            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17544;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007008            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17545;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007009            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17546;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007010            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17547;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007011            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17548;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007012            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17549;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007013            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17550;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007014            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
17551;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007015            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
17552;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"28/07/20";"28/07/20";2038;"28/07/2020                    ";"00007016            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
